job_post_url,Company_Name,Address,City,State,Zip_Code,Phone,Fax,Contact_Person,Contact_Title,Legal_Structure,Year_Established,Business_Type,Certification_Type,Sales_Service_Area,Ownership
https://www.hawaiibids.us/hawaii-contractors/contractor-6296387-DIVERSITY-ACTIVITIE.htm,DIVERSITY ACTIVITIES NATIONAL ASSOCIATION,91-350 Makale'a St,Ewa Beach,Hawaii,96706-5922,808-222-2516,808-685-4657,,,Corporate Entity (Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6089185-LOVE-THE-JOURNEY.htm,LOVE THE JOURNEY,2970 Kele St Ste 110,Lihue,Hawaii,96766-1822,808-346-5222,808-246-2592,,,Corporate Entity (Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6128871-MAUI-ECONOMIC-OPPORTUNIT.htm,"MAUI ECONOMIC OPPORTUNITY, INC.",99 Mahalani St,Wailuku,Hawaii,96793-2530,808-249-2990,808-249-2991,,,Corporate Entity (Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6250756-LEADERSHIP-WORKS-LLC.htm,"LEADERSHIP WORKS, LLC",66 Queen St #1904,Honolulu,Hawaii,96813-4408,808-593-8188,,,,Corporate Entity (Not Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6121609-ENTERPRISE-ANSWERS-LLC.htm,"ENTERPRISE ANSWERS, LLC",4007 Lower Honoapiilani #112,Lahaina,Hawaii,96761-8927,808-868-0043,866-213-2101,,,Corporate Entity (Not Tax Exempt),,,"HUBZone Certification, ",,
https://www.hawaiibids.us/hawaii-contractors/contractor-6090739-HAWAI-I-ATHLETES-IN-ACTIO.htm,HAWAI'I ATHLETES IN ACTION FOUNDATION,91-1795 Lauo St,Ewa Beach,Hawaii,96706-4837,808-636-6929,,,,,,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6213324-SHARON-S-PLANTS-LTD.htm,"SHARON'S PLANTS, LTD.",41-614 Waikupanaha St,Waimanalo,Hawaii,96795-1439,808-259-7137,808-259-9564,,,Corporate Entity (Not Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5525390-UNIFAB-LLC.htm,UNIFAB LLC,202 Lalo St,Kahului,Hawaii,96732-2924,,,,,LLC,2009,Manufacturing (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6171143-VANGUARD-PACIFIC-LLC.htm,VANGUARD PACIFIC LLC,215 Aiokoa St,Kailua,Hawaii,96734-1668,808-352-1359,,,,Sole Proprietorship,,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6202966-UAS-CONSULTANTS-LLC.htm,"UAS CONSULTANTS, LLC",1629 Mona Loop,Hilo,Hawaii,96720-3249,808-557-1988,,,,Sole Proprietorship,,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6148248-MUSIC-FOR-LIFE-FOUNDATION.htm,MUSIC FOR LIFE FOUNDATION,44-708 Malulani St,Kaneohe,Hawaii,96744-2429,707-694-5047,,,,Corporate Entity (Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6194049-CYTHERA-PHARMACEUTICAL.htm,"CYTHERA PHARMACEUTICALS, INC.",2800 Woodlawn Dr Ste 101,Honolulu,Hawaii,96822-1863,808-366-3111,808-539-3795,,,Corporate Entity (Not Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6186813-HAWAII-PRIVATE-LOCATOR.htm,HAWAII PRIVATE LOCATORS LLC,2211 Ala Wai Blvd #1405,Honolulu,Hawaii,96815-2402,808-260-3558,,,,Sole Proprietorship,,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6098905-HONOLULU-DISPOSAL-SERVIC.htm,"HONOLULU DISPOSAL SERVICE, INC.",1169 Mikole St,Honolulu,Hawaii,96819-4327,808-845-0581,808-841-3996,,,Corporate Entity (Not Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6259515-CREATIVE-FURNITURE-OUTLE.htm,CREATIVE FURNITURE OUTLET LLC,943 Waimanu St,Honolulu,Hawaii,96814-3319,808-591-2833,808-591-2832,,,Partnership or Limited Liability Partnership,,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6171491-AKAMAI-ART-SUPPLY-INC.htm,AKAMAI ART SUPPLY INC.,73-4976 Kamanu St #108,Kailua Kona,Hawaii,96740-2694,808-334-0292,,,,Corporate Entity (Not Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6047390-KYK-CONSTRUCTION-AN.htm,"KYK CONSTRUCTION AND ELECTRICAL, INC",415 Puuhale Road,Honolulu,Hawaii,96819-3240,808-842-7674,808-842-7624,NATHAN KIM,,,2011,Construction (100 %),,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-6154277-CCI-CONSTRUCTION-SERVICE.htm,"CCI CONSTRUCTION SERVICES, LLC",3049 Ualena St Ste 502,Honolulu,Hawaii,96819-1947,207-557-3339,207-620-7177,,,Corporate Entity (Not Tax Exempt),,,"8(a), ",,
https://www.hawaiibids.us/hawaii-contractors/contractor-6152788-SURFACE-SYSTEMS-LLC.htm,"SURFACE SYSTEMS, LLC",1368 Nanialii Street,Kailua,Hawaii,96734-3747,808-554-0000,,,,Corporate Entity (Not Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6185018-PA-AHANA-TOWING-HAULIN.htm,PA'AHANA TOWING & HAULING LLC,2255 Peleleu St.,Kalaheo,Hawaii,96741-9791,808-639-3061,,,,Sole Proprietorship,,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6109633-HAWAIIAN-AGENTS-INC.htm,"HAWAIIAN AGENTS, INC.",91314 Komohana St,Kapolei,Hawaii,96707-1714,808-682-7377,888-898-2330,,,Corporate Entity (Not Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6179441-AIRFRAME-LLC.htm,AIRFRAME LLC,47-388 Ahaolelo Rd,Kaneohe,Hawaii,96744-4805,808-782-7771,,,,Corporate Entity (Not Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5394825-HIARCH-LLC.htm,"HIARCH, LLC","600 Kapiolani Blvd, Ste 205",Honolulu,Hawaii,96813-5139,808-738-7684,866-699-9946,MATTHEW OSADA,,LLC,2006,Service (100 %),,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5228271-BIG-ISLAND-ELECTRIC-INC.htm,"BIG ISLAND ELECTRIC, INC.",73-4183 Holu Pl.,Kailua Kona,Hawaii,96740-2607,808-329-2660,808-329-2250,KRISTY MCKELLEN,,Corporation,2004,"Construction (80 %),  Service (20 %)","HUBZone Certification, ",,"Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5871107-ELECTECH-HAWAII-INC.htm,"ELECTECH HAWAII, INC.",1100 Ward Ave Ste 750,Honolulu,Hawaii,96814-1610,808-522-1866,808-521-4819,Jason Yogi,President,,1984,Service (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5346871-HAWAII-FARM-SERVICE.htm,HAWAII FARM SERVICES LLC,1133 Manono St Ste 1,Hilo,Hawaii,96720-5000,808-935-9009 x0,808-935-0136,"HAWAII FARM SERVICES, LLC",Manager,Sole Proprietorship,1996,,,,"Asian Pacific American,  Native American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5964325-TRISYSTEMS-INC.htm,TRISYSTEMS INC,869 Puu Kula Dr,Pearl City,Hawaii,96782-2729,808-626-1126,808-626-8338,WAYNE KINOSHITA,President,Subchapter S Corporation,1989,Service (100 %),"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5023087-BLUE-EAGLE-ENTERPRISE.htm,BLUE EAGLE ENTERPRISE,98-864 Kaamilo St,Aiea,Hawaii,96701-3445,808-352-2077,,Raymond E Cruz,,LLC,2006,,,,"Asian Pacific American,  Other Minority Owned,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5075160-KEHAULANI-ENTERPRISE.htm,KEHAULANI ENTERPRISES LTD,875 Waimanu St Ste 104,Honolulu,Hawaii,96813-5274,808-499-5545,808-591-2065,D.LEE KEHAULANI HARPER,,Corporation,2003,"Manufacturing (10 %),  Research and Development (20 %),  Service (70 %)",,Federated States of Micronesia,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Service-Disabled Veteran,  Veteran,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5287404-Harris-Trucking-Inc.htm,"Harris Trucking, Inc.",94-1001 Palaiki St,Waipahu,Hawaii,96797-4302,808-330-2909,808-676-3366,TRUDY HARRIS,,Subchapter S Corporation,2006,"Construction (95 %),  Service (5 %)",,,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5480490-BOT-INC.htm,BOT INC,87-446 Kulahanai St,Waianae,Hawaii,96792-3375,808-478-1111,808-668-4989,MIKE AXELROD,president ceo,Corporation,1997,Service (100 %),,,"Asian Pacific American,  Other Minority Owned,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5275295-TRANSPACIFIC-INNOVATOR.htm,TRANSPACIFIC INNOVATORS LLC,99-1255 Waiua Place Suite 5,Aiea,Hawaii,96701-5620,808-853-4955,808-853-4927,ANA YARAWAMAI,,LLC,2009,Construction (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5269717-FARM-N-FORAGES.htm,FARM N' FORAGES,26 Nana Pono Pl,Kula,Hawaii,96790-8045,330-466-3224,,Kristin Mack,,,2006,"Manufacturing (15 %),  Research and Development (75 %),  Service (10 %)",,,"Self-Certified Small Disadvantaged Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5260695-A-ND-G-ELECTRIC-LLC.htm,A ND G ELECTRIC LLC,1621 Kuahaka St,Pearl City,Hawaii,96782-1547,808-286-8646,808-454-0177,GLENN YAMADA,,LLC,2009,Construction (100 %),,,"Asian Pacific American,  Other Minority Owned,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5369144-BRETT-HILL-CONSTRUCTIO.htm,"BRETT HILL CONSTRUCTION, INC",88 Piikoi St Ste 303,Honolulu,Hawaii,96814-4287,808-593-1500 x2,808-593-1501,Gregg Kodama,,Subchapter S Corporation,2000,Construction (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5371682-AVALON-I-SERVICES.htm,AVALON I SERVICES,385 Saratoga Pl,Kapolei,Hawaii,96707-2119,808-542-3862,,VALORIE WARD,,LLC,2006,,,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5793711-X-TECHNOLOGY-LLC.htm,X3 TECHNOLOGY LLC,2721 Kolonahe Place,Honolulu,Hawaii,96813-1223,808-536-7690,,CEDRIC CHUN,,LLC,2003,,,,"Black American,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5370184-ENVIRONMENTAL-COMPLIANC.htm,"ENVIRONMENTAL COMPLIANCE RESOURCES, INC.",173 Kuuala St,Kailua,Hawaii,96734-2939,808-295-0604,,LORI FORD,,Subchapter S Corporation,1999,Service (100 %),,"Costa Rica; Japan; Korea, Republic of","Asian Pacific American,  Other Minority Owned,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5339320-ZYBUILDERS-CORPORATION.htm,ZYBUILDERS CORPORATION,1212 Punahou St Apt 603,Honolulu,Hawaii,96826-1021,808-722-8241,808-744-1212,Brian Zhang,,,2010,Construction (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5078017-ROYAL-DRAGON-BUILDER.htm,ROYAL DRAGON BUILDERS LLC,2065 S Beretania St Unit B,Honolulu,Hawaii,96826-1306,808-947-9190,808-957-0780,KATHY KAWAHARA,,LLC,2005,Construction (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5071953-BRA-SHA-SERVICES-LLC.htm,BRA-SHA SERVICES LLC,94-1050 Lumialani St,Waipahu,Hawaii,96797-3917,808-218-2705,,SABRINA GS SOUZA,,LLC,2005,,,,"Native American,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5396736-PAUMALU-ELECTRIC-INC.htm,PAUMALU ELECTRIC INC.,59-092 Kamehameha Hwy,Haleiwa,Hawaii,96712-9723,808-638-9054,808-638-9054,DAVID HANCOCK,,Corporation,1985,"Construction (80 %),  Service (20 %)",,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6039489-HAWK-NIKING-LLC.htm,HAWK-NIKING LLC,235 Kellog St,Wahiawa,Hawaii,96786-2210,970-252-1477 x707,970-252-1487,FRANK HAWK,,LLC,2011,Construction (100 %),,,"Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-6012081-GSI-Americas-Inc.htm,GSI Americas Inc.,600 Queen St Ste 2909,Honolulu,Hawaii,96813-5182,808-845-6601,808-440-7279,MIKE COYLE,,,1991,"Construction (80 %),  Service (20 %)",,,"Native American,  Native Hawaiian Organization Owned Firm,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-6002347-RICHARDS-AUTO-BODY-LLC.htm,"RICHARDS AUTO BODY, LLC",207 N Cane St Ste A,Wahiawa,Hawaii,96786-2164,808-621-3822,,RICHARD H. SUZUKI,,Sole Proprietorship,1982,,,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5889122-ARROWHEAD-ENVIRONMENTA.htm,"ARROWHEAD ENVIRONMENTAL SERVICES, INC.",1916 Democrat,Honolulu,Hawaii,96819-2239,907-376-8848 x0011,907-376-8876,TERRY WEBB,President/CEO,Subchapter S Corporation,1999,"Construction (98 %),  Service (2 %)","8(a), Small Disadvantaged Business, ",,"Native American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5113097-CONCERTO-NETWORKS-HAWAI.htm,"CONCERTO NETWORKS HAWAII, LLC",1750 Kalakaua Ave Ste 103,Honolulu,Hawaii,96826-3795,808-778-2563,808-677-5404,"ROOSEVELT HARPER, PRESIDENT",,LLC,2005,,"Small Disadvantaged Business, HUBZone Certification, ",,"Black American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5205898-TITAN-INDUSTRIES-LLC.htm,"TITAN INDUSTRIES, LLC",91-226 Kauhi St Ste 3b,Kapolei,Hawaii,96707-1884,808-358-7818,866-956-3166,JOE TYRELL,,Partnership,2008,,,,Other Minority Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5170211-CUSTOM-CONTRACTORS-INC.htm,CUSTOM CONTRACTORS INC,99-840 Iwaiwa St Unit 2,Aiea,Hawaii,96701-3280,808-483-0100,808-483-0109,Robin Kameda,,Subchapter S Corporation,1987,,,,"Asian Pacific American,  Community Development Corporation Owned Firm,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-6089188-ALL-CIVIL-PROCESS-INCORPORATED.htm,"ALL CIVIL PROCESS, INCORPORATED",210 Iolani Avenue Suite 4,Honolulu,Hawaii,96813-6112,808-275-6008,,,,Corporate Entity (Not Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5956267-ALI-I-WIRELESS-SPECIALIST.htm,ALI'I WIRELESS SPECIALISTS LLC,2333 Kapiolani Blvd. #2410,Honolulu,Hawaii,96826-4456,808-351-6279,808-356-1577,WILLIAM KEONI FOX,Owner,LLC,2004,,,,"Native American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5381316-AMERICAN-LED-AND-ENERG.htm,AMERICAN LED AND ENERGY CORP,521 Ala Moana Blvd Ste 260,Honolulu,Hawaii,96813-4924,808-626-5331,808-520-8073,Wailana Kamauu,,,2010,,,,"Native American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5251103-HOLO-IMUA-CONSTRUCTIO.htm,HOLO`IMUA CONSTRUCTION COMPANY INC.,18-1202 Ana Rd,Mountain View,Hawaii,96771-0209,808-960-6595,866-929-5153,RYAN ELABAN,,Subchapter S Corporation,2009,,,,"Native Hawaiian Organization Owned Firm,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5242525-HO-OKELE-HEALTH-INNOVATION.htm,"HO'OKELE HEALTH INNOVATIONS, LLC",1360 S Beretania St Ste 205,Honolulu,Hawaii,96814-1520,808-457-1656,808-535-1547,DEW-ANNE LANGCAON,,LLC,2006,"Research and Development (60 %),  Service (40 %)",,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5386935-COASTAL-MAINTENANCE-SERVICES.htm,COASTAL MAINTENANCE SERVICES,4292 Pilimai St,Lihue,Hawaii,96766-8813,808-651-1065,,HERMAN CHONG III,,LLC,2006,,,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5252065-KA-HUI-PONO-O-HAWAI-.htm,KA HUI PONO O HAWAI'I LLC,89 511 Pohaku Nui St,Waianae,Hawaii,96792-4126,360-440-5029,360-479-4807,GENE HEW-LEN,,Corporation,2007,Service (100 %),,,"Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5113782-SU-MO-NAN-JV.htm,SU-MO / NAN JV,2688 Kilihau St Bay C,Honolulu,Hawaii,96819-2046,808-833-3564,808-833-3568,SU YONG YI,,,2006,Construction (100 %),"8(a) Joint Ventrure, ",,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5342228-KALA-ASSOCIATES-INC.htm,"KALA & ASSOCIATES, INC.",15-1789 19th Ave,Keaau,Hawaii,96749-4900,808-966-5997,808-966-5998,GWEN L. KELIIHOOMALU,,Corporation,1990,Service (100 %),,,"Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5932136-PACIFIC-HELICOPTER-TOUR.htm,"PACIFIC HELICOPTER TOURS, INC",Kahului Heliport Hangar 109,Kahului,Hawaii,96732-0000,808-871-8771,808-871-5806,THOMAS L HAUPTMAN,PRESIDENT,,1986,Service (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5044796-ENVIRONMENTAL-CONTRO.htm,ENVIRONMENTAL CONTROL SPECIALISTS INC,94 515 Ukee St Ste 204,Waipahu,Hawaii,96797-4200,808-479-5118,808-676-9666,KARL HOW,Project Manager,Corporation,1989,Construction (100 %),,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5903856-THUNDER-ALLEY-AUTOMOTIVE.htm,THUNDER ALLEY AUTOMOTIVE,61 3270 Maluokalani St,Kamuela,Hawaii,96743-0000,808-880-1933,808-880-1934,NOELANI M ROGERSON,,LLC,1999,Service (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5445006-K-N-LAWN-SERVICE-INC.htm,K.N. LAWN SERVICE INC.,94-1181 Ka Uka Blvd 3rd Fl Box E,Waipahu,Hawaii,96797-4485,808-671-4500,808-671-5552,VANELL K. NAUM,Office Manager,,2003,,"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5870788-MK-ELECTRIC-LLC.htm,MK ELECTRIC LLC,99-1245 C Waiua Pl,Aiea,Hawaii,96701-5630,808-487-2977,808-487-3737,Myles Kurihara,,LLC,1997,Construction (100 %),,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5736740-PACIFIC-PREFERRED-CONTRACTO.htm,PACIFIC PREFERRED CONTRACTOR'S CORPORATION,1805 Homerule St,Honolulu,Hawaii,96819-3131,808-848-6615,808-848-6618,PAUL S. HIGASHIHARA,,Corporation,1983,Construction (100 %),"Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5778893-Brown-s-Trucking-Inc.htm,Brown's Trucking Inc.,P.o. Box 464,Hanamaulu,Hawaii,96715-0464,808-246-6796,808-246-6797,Stephen E. Brown,President,Subchapter S Corporation,2000,,"Small Disadvantaged Business, ",,"Asian Pacific American,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5079900-Edwin-Deluz-Truckin.htm,"Edwin Deluz Trucking & Gravel, LLC",68-1560 Memelehoa Hwy,Kamuela,Hawaii,96743-0000,808-885-9346,808-776-1750,KEVIN BALOG,,LLC,2000,"Manufacturing (65 %),  Service (35 %)",,,Self-Certified Small Disadvantaged Business
https://www.hawaiibids.us/hawaii-contractors/contractor-5573267-CLOSE-CONSTRUCTION-INCORPORATED.htm,"CLOSE CONSTRUCTION, INCORPORATED",94-405 Maikoiko St,Waipahu,Hawaii,96797-4212,808-678-9493 x1,808-678-0723,Jim Close,Manager,,1997,Construction (100 %),,,Self-Certified Small Disadvantaged Business
https://www.hawaiibids.us/hawaii-contractors/contractor-5484300-ANCHOR-CONSTRUCTION-MANAGEMEN.htm,ANCHOR CONSTRUCTION MANAGEMENT CORP,5 Sand Island Pkwy 925c,Honolulu,Hawaii,96819-4354,808-841-7937 x202,808-842-0579,PEGGY C. YOUNG,President,Corporation,1997,Construction (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5115020-KEKUMU-MERIBETH.htm,"KEKUMU, MERIBETH",1540 Keeumoku St Apt 3,Honolulu,Hawaii,96822-4308,808-537-1717,,MERI BETH KEKUMU,,Sole Proprietorship,2006,Service (100 %),,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-6048197-WONG-BONNIE-C.htm,"WONG, BONNIE C","1255 Nuuanu Ave, Unit E2215",Honolulu,Hawaii,96817-6042,808-381-9114,,BONNIE C. WONG,,Sole Proprietorship,2011,Construction (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5369533-LANAI-MAUKA-MAKAI-ENVIRONMENTA.htm,"LANAI MAUKA MAKAI ENVIRONMENTAL ENERGY GROUP, LLC",95-325 Laipu Pl,Mililani,Hawaii,96789-5942,808-861-3925,808-861-3925,Young Kim,,LLC,2012,,,"Korea, Republic of","Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5646757-YAMANE-KEVIN.htm,"YAMANE, KEVIN",1422 Akuleana Pl,Kailua,Hawaii,96734-4150,808-381-6640,808-238-8157,KEVIN YAMANE,,Sole Proprietorship,2007,"Construction (85 %),  Service (15 %)",,,"Asian Pacific American,  Other Minority Owned"
